compound_entity	drugbank_id	drug_name	relation	disease_entity	umls_cui	disease_name	sem_type	label	num_raw_rows
Compound::DB00601	DB00601	Linezolid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB00607	DB00607	Nafcillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB00618	DB00618	Demeclocycline	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB00684	DB00684	Tobramycin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB00713	DB00713	Oxacillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB00766	DB00766	Clavulanate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB00833	DB00833	Cefaclor	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB00954	DB00954	Dirithromycin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01044	DB01044	Gatifloxacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01053	DB01053	Benzylpenicillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01059	DB01059	Norfloxacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01060	DB01060	Amoxicillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01066	DB01066	Cefditoren	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01112	DB01112	Cefuroxime	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01137	DB01137	Levofloxacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01139	DB01139	Cefapirin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01140	DB01140	Cefadroxil	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01147	DB01147	Cloxacillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01150	DB01150	Cefprozil	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01165	DB01165	Ofloxacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01190	DB01190	Clindamycin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01211	DB01211	Clarithromycin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01326	DB01326	Cefamandole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01328	DB01328	Cefonicid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01330	DB01330	Cefotetan	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01331	DB01331	Cefoxitin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01332	DB01332	Ceftizoxime	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01333	DB01333	Cefradine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01413	DB01413	Cefepime	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01416	DB01416	Cefpodoxime	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01606	DB01606	Tazobactam	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB01607	DB01607	Ticarcillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB02703	DB02703	Fusidic Acid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB06590	DB06590	Ceftaroline fosamil	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB09320	DB09320	Procaine benzylpenicillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB09324	DB09324	Sulbactam	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1318973	C1318973	Staphylococcus aureus infection	Disease or Syndrome	approved	1
Compound::DB00002	DB00002	Cetuximab	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1319317	C1319317	Squamous cell carcinoma of pharynx	Neoplastic Process	approved	1
Compound::DB01234	DB01234	Dexamethasone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1320547	C1320547	Allergic otitis externa	Disease or Syndrome	approved	1
Compound::DB09345	DB09345	Pramocaine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1320547	C1320547	Allergic otitis externa	Disease or Syndrome	approved	1
Compound::DB09031	DB09031	Miltefosine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1328252	C1328252	Mucocutaneous leishmaniasis	Disease or Syndrome	approved	1
Compound::DB00290	DB00290	Bleomycin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1336708	C1336708	Testicular Germ Cell Tumor	Neoplastic Process	approved	1
Compound::DB00515	DB00515	Cisplatin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1336708	C1336708	Testicular Germ Cell Tumor	Neoplastic Process	approved	1
Compound::DB01181	DB01181	Ifosfamide	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1336708	C1336708	Testicular Germ Cell Tumor	Neoplastic Process	approved	1
Compound::DB09110	DB09110	Mesna	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1336708	C1336708	Testicular Germ Cell Tumor	Neoplastic Process	approved	1
Compound::DB00239	DB00239	Oxiconazole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB00257	DB00257	Clotrimazole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB00400	DB00400	Griseofulvin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB00443	DB00443	Betamethasone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB00525	DB00525	Tolnaftate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB00735	DB00735	Naftifine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB00741	DB00741	Hydrocortisone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB00793	DB00793	Haloprogin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB00857	DB00857	Terbinafine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB01026	DB01026	Ketoconazole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB01091	DB01091	Butenafine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB01110	DB01110	Miconazole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB01127	DB01127	Econazole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB01188	DB01188	Ciclopirox	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB01380	DB01380	Cortisone acetate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB06820	DB06820	Sulconazole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB08933	DB08933	Luliconazole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB09321	DB09321	Zinc oxide	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB09345	DB09345	Pramocaine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384589	C1384589	Tinea cruris	Disease or Syndrome	approved	1
Compound::DB06168	DB06168	Canakinumab	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384600	C1384600	Systemic onset juvenile chronic arthritis	Disease or Syndrome	approved	1
Compound::DB00286	DB00286	Conjugated Estrogens	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384606	C1384606	Dyspareunia	Finding	approved	1
Compound::DB00890	DB00890	Dienestrol	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384606	C1384606	Dyspareunia	Finding	approved	1
Compound::DB04938	DB04938	Ospemifene	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1384606	C1384606	Dyspareunia	Finding	approved	1
Compound::DB00564	DB00564	Carbamazepine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1398376	C1398376	mixed; epileptic	Disease or Syndrome	approved	1
Compound::DB09321	DB09321	Zinc oxide	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1444173	C1444173	Arthropod bite wound	Injury or Poisoning	approved	1
Compound::DB09345	DB09345	Pramocaine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1444173	C1444173	Arthropod bite wound	Injury or Poisoning	approved	1
Compound::DB09357	DB09357	Dexpanthenol	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1444173	C1444173	Arthropod bite wound	Injury or Poisoning	approved	1
Compound::DB00115	DB00115	Cyanocobalamin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1510471	C1510471	Vitamin Deficiency	Disease or Syndrome	approved	1
Compound::DB00126	DB00126	Vitamin C	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1510471	C1510471	Vitamin Deficiency	Disease or Syndrome	approved	1
Compound::DB00140	DB00140	Riboflavin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1510471	C1510471	Vitamin Deficiency	Disease or Syndrome	approved	1
Compound::DB00152	DB00152	Thiamine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1510471	C1510471	Vitamin Deficiency	Disease or Syndrome	approved	1
Compound::DB00153	DB00153	Ergocalciferol	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1510471	C1510471	Vitamin Deficiency	Disease or Syndrome	approved	1
Compound::DB00158	DB00158	Folic Acid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1510471	C1510471	Vitamin Deficiency	Disease or Syndrome	approved	1
Compound::DB00162	DB00162	Vitamin A	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1510471	C1510471	Vitamin Deficiency	Disease or Syndrome	approved	1
Compound::DB00169	DB00169	Cholecalciferol	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1510471	C1510471	Vitamin Deficiency	Disease or Syndrome	approved	1
Compound::DB00627	DB00627	Niacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1510471	C1510471	Vitamin Deficiency	Disease or Syndrome	approved	1
Compound::DB09325	DB09325	Sodium fluoride	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1510471	C1510471	Vitamin Deficiency	Disease or Syndrome	approved	1
Compound::DB00860	DB00860	Prednisolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1527336	C1527336	Sjogren's Syndrome	Disease or Syndrome	approved	1
Compound::DB03793	DB03793	Benzoic Acid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1527383	C1527383	Morphea	Disease or Syndrome	approved	1
Compound::DB00711	DB00711	Diethylcarbamazine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1527407	C1527407	Eosinophilic Pneumonia	Disease or Syndrome	approved	1
Compound::DB00860	DB00860	Prednisolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1527407	C1527407	Eosinophilic Pneumonia	Disease or Syndrome	approved	1
Compound::DB06612	DB06612	Mepolizumab	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1527407	C1527407	Eosinophilic Pneumonia	Disease or Syndrome	approved	1
Compound::DB00016	DB00016	Erythropoietin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1561828	C1561828	Anemia in chronic kidney disease	Disease or Syndrome	approved	1
Compound::DB08804	DB08804	Nandrolone decanoate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1561828	C1561828	Anemia in chronic kidney disease	Disease or Syndrome	approved	1
Compound::DB08894	DB08894	Peginesatide	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1561828	C1561828	Anemia in chronic kidney disease	Disease or Syndrome	approved	1
Compound::DB08923	DB08923	Epoetin Zeta	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1561828	C1561828	Anemia in chronic kidney disease	Disease or Syndrome	approved	1
Compound::DB09107	DB09107	Methoxy polyethylene glycol-epoetin beta	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1561828	C1561828	Anemia in chronic kidney disease	Disease or Syndrome	approved	1
Compound::DB00014	DB00014	Goserelin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1562029	C1562029	Hormone receptor positive malignant neoplasm of breast	Neoplastic Process	approved	1
Compound::DB00351	DB00351	Megestrol acetate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1562029	C1562029	Hormone receptor positive malignant neoplasm of breast	Neoplastic Process	approved	1
Compound::DB00624	DB00624	Testosterone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1562029	C1562029	Hormone receptor positive malignant neoplasm of breast	Neoplastic Process	approved	1
Compound::DB01185	DB01185	Fluoxymesterone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1562029	C1562029	Hormone receptor positive malignant neoplasm of breast	Neoplastic Process	approved	1
Compound::DB01217	DB01217	Anastrozole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1562029	C1562029	Hormone receptor positive malignant neoplasm of breast	Neoplastic Process	approved	1
Compound::DB01420	DB01420	Testosterone Propionate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1562029	C1562029	Hormone receptor positive malignant neoplasm of breast	Neoplastic Process	approved	1
