head	relation	tail
KRAS	ppi	PIK3R2
CCNB1	ppi	CDC27
CDK1	ppi	JAK3
NFKB1	ppi	TNFRSF13B
FEZ1	ppi	MDM2
KPNA5	ppi	MAGI2
BCAT1	ppi	GTF2A1
ATXN2	ppi	CLASRP
DCLK1	ppi	HAX1
ATM	ppi	CHEK2
CAV1	ppi	KDR
SCD	ppi	VCP
ANLN	ppi	ARPC2
RIF1	ppi	SCN2B
DGUOK	ppi	PXN
HDAC3	ppi	TLE1
DAP3	ppi	ZNF408
CDK5	ppi	GAPDH
KCNIP3	ppi	RPS6KA2
MRC2	ppi	TALDO1
NR1H4	ppi	PRKCZ
ARRDC3	ppi	SMARCD1
PKN1	ppi	PLD1
JAG1	ppi	KPNA5
CACNG5	ppi	TRRAP
MYBBP1A	ppi	RPL18
DTNBP1	ppi	VAMP8
PTPRO	ppi	SPTA1
TUBB2A	ppi	TUBB4B
BRF1	ppi	NUP214
MLF1	ppi	NR1H3
KRT16	ppi	PKN1
EIF4B	ppi	PABPC1
OPTN	ppi	RAB11B
DAPK1	ppi	GRWD1
ECT2	ppi	LAMTOR5
SLC30A1	ppi	SLC30A3
CD79A	ppi	LYN
EIF2B5	ppi	GPR183
SCFD1	ppi	SREBF1
PPP3R2	ppi	PTPRJ
FHL2	ppi	POU6F2
UBE2E2	ppi	WWP2
KRT8	ppi	MYH1
ALB	ppi	TK1
PPIF	ppi	TPX2
NPPA	ppi	RORB
HSPA8	ppi	RAD23A
GLI3	ppi	TOP2A
ACTR2	ppi	MAP3K14
HSPB1	ppi	IKBKB
AXIN1	ppi	GSK3B
ARV1	ppi	NFYC
KRT19	ppi	YWHAZ
ABL1	ppi	TOPBP1
SMAD7	ppi	UBE2L3
H1-2	ppi	H1-5
NGFR	ppi	UFD1
SHC1	ppi	SOS1
SYT9	ppi	UPK1B
DCDC2	ppi	MGME1
EPO	ppi	RB1
NPM1	ppi	RPL27A
GGA1	ppi	IGF2R
APC	ppi	NUP214
IKBKG	ppi	KRT8
CTNND2	ppi	YWHAQ
FYN	ppi	UHRF2
KCNA3	ppi	NTRK2
PTGIR	ppi	SLC9A1
BMP1	ppi	GOLGA4
ANK3	ppi	MCM2
HMG20A	ppi	PHF21A
DLGAP2	ppi	SHANK2
IFI6	ppi	STAT1
MOS	ppi	TP53BP2
APOD	ppi	NECTIN2
CTNND2	ppi	NEDD4L
COL5A1	ppi	COL6A3
HSP90B1	ppi	XRCC3
DAXX	ppi	H3-4
LTBR	ppi	SDCBP
RASA1	ppi	SYN1
ABCC3	ppi	MLH1
DOK3	ppi	HIF1A
MAP3K7	ppi	TUBA1B
CDH5	ppi	FGA
CDKN2A	ppi	PSMC3
KRTAP10-8	ppi	LCE3B
FBP1	ppi	PTK2
LRRK2	ppi	MYO1D
LYN	ppi	RPL10
DEPDC1B	ppi	PTPRF
PKP3	ppi	PRKCA
GOPC	ppi	KIF1B
BACE1	ppi	HSPA5
HNRNPU	ppi	RPL23
BMP1	ppi	SMC2
IGHG1	ppi	TFG
DEPDC5	ppi	RRAGC
IL7R	ppi	TAGLN2
LAMTOR5	ppi	TCAP
GJA5	ppi	RIMS3
SMARCAD1	ppi	TRMT2A
PINK1	ppi	TUBB
FANCD2	ppi	H3C2
LRRC47	ppi	PLOD1
SYK	ppi	ZYX
NPM1	ppi	SMARCA4
LHX4	ppi	SMAD4
PASK	ppi	PKIA
MSN	ppi	ZNF624
NCSTN	ppi	U2AF1
ATF3	ppi	ELAVL1
CASP9	ppi	MAPK3
LCK	ppi	SMAD4
MKNK2	ppi	WDR46
ABCD1	ppi	SLC15A1
FLNC	ppi	RPS6KA2
GPRC5A	ppi	SMC3
CDKN1C	ppi	SKP2
NOD2	ppi	SCYL1
LATS2	ppi	MET
PDGFRL	ppi	RANGAP1
CDC42	ppi	CDC42EP3
STARD3	ppi	VAPA
IL6	ppi	IL6R
HLA-C	ppi	TANK
CCR5	ppi	IL24
BTK	ppi	GNB1
PEA15	ppi	RPS6KA3
KDM8	ppi	NR2C2
MBD4	ppi	PRKCA
BLK	ppi	JAKMIP1
ELAVL1	ppi	SRSF3
HLA-A	ppi	TAP2
AMBRA1	ppi	CUL4A
EPB42	ppi	HSPA8
ORC4	ppi	TXNDC15
CDKL5	ppi	RAD51
DRAP1	ppi	SMAD2
HSD17B10	ppi	MCM2
GATA3	ppi	PIK3CB
PRAME	ppi	SETDB1
CUL7	ppi	MEGF10
PIK3CA	ppi	TMOD1
BCAR1	ppi	MMP14
SIX1	ppi	TLE5
CETN1	ppi	PARP2
TLE5	ppi	VIM
IRF2	ppi	NFKB1
HK3	ppi	NPC2
GATA6	ppi	MAPK3
PSMD13	ppi	PSMD3
CENPF	ppi	NFKBIA
TUBB2B	ppi	TUBB3
HHIP	ppi	SHH
RPL15	ppi	TOP2A
LGALS3	ppi	PDCD6IP
GATA6	ppi	KLF2
COL2A1	ppi	TGFB1
BCAR1	ppi	SRCIN1
FANCL	ppi	TFCP2
CCND3	ppi	CREB1
IL6R	ppi	TFAP2C
KCNK1	ppi	VKORC1
DAPK1	ppi	UNC5B
PPP2CA	ppi	TRAF3IP3
CTC1	ppi	KHDRBS2
FTH1	ppi	PLBD1
GDNF	ppi	GFRA1
GATA3	ppi	SLC9A3R1
NPM1	ppi	SND1
MXI1	ppi	WDR74
CHEK2	ppi	MARK3
LZTS1	ppi	MARK2
HSPA8	ppi	TARDBP
PLK1	ppi	PSMB7
DDX1	ppi	HMCN1
ATP6AP2	ppi	ENO1
H2AX	ppi	HNRNPR
IFNGR1	ppi	TMEM30B
CDK3	ppi	CDKN3
CD2AP	ppi	SOS1
BMPR1A	ppi	FKBP1A
KIF6	ppi	MLLT10
A2ML1	ppi	CDK15
TUBA4A	ppi	TUBB
CSK	ppi	GATA3
HSPA5	ppi	PAWR
BBS4	ppi	RARA
IGF2BP1	ppi	SRP72
ACTB	ppi	CASP8
ATG5	ppi	DDIT3
KPNB1	ppi	NUP107
ARV1	ppi	POMK
HMGCS2	ppi	HSD17B10
PLEK	ppi	THBS1
HNRNPR	ppi	LARP7
LBP	ppi	PRDX4
ATM	ppi	DCLRE1C
MLF2	ppi	UQCRC2
HRAS	ppi	INSR
FASLG	ppi	TNFRSF1A
RAD54B	ppi	WRN
ACLY	ppi	TFAP2C
GLI3	ppi	IRF1
HES1	ppi	HEY2
ATM	ppi	GPS1
EPHA2	ppi	GOLIM4
ISG15	ppi	TXNRD1
PA2G4	ppi	PRKCA
HRAS	ppi	TLR2
ANXA5	ppi	FDFT1
H3C2	ppi	SET
CDK1	ppi	PITPNM1
HSPA6	ppi	NFKB1
LRRTM1	ppi	SUN1
RRM2	ppi	SKP2
AMOT	ppi	LATS1
NR0B2	ppi	SIN3A
PLK1	ppi	PRDM14
DYRK2	ppi	MAPT
NTRK1	ppi	SORBS1
CD2	ppi	CKS1B
GRM5	ppi	HOMER1
HGS	ppi	SMAD1
AQP1	ppi	PRKCA
CDKN1C	ppi	MYOD1
APEX1	ppi	SET
MAP2K6	ppi	PRKCD
MGP	ppi	UBR5
KPNA5	ppi	RHOC
CRK	ppi	NIM1K
E2F6	ppi	STKLD1
PATJ	ppi	YAP1
CAPZB	ppi	DBN1
ISG15	ppi	PGD
REEP3	ppi	RPL35
BRIP1	ppi	HMMR
GPI	ppi	ISG15
CBLB	ppi	PTK6
LZTR1	ppi	TBX2
CCT5	ppi	MAPT
HDAC9	ppi	HINT1
PSMA2	ppi	PSMD3
PIM2	ppi	URI1
CAP2	ppi	FMR1
ID3	ppi	MYOD1
CAMKK1	ppi	RPS6KA5
ADRA2A	ppi	PKN2
ANXA5	ppi	PKP2
CHCHD3	ppi	CLCN3
PLCG1	ppi	TRPM7
H2BC12	ppi	SMARCB1
DAZAP1	ppi	EZH2
IRS1	ppi	JAK3
IKZF3	ppi	MEF2C
TPD52	ppi	TTPA
HAO2	ppi	MIA3
HNRNPA1	ppi	PDHA1
ABI3BP	ppi	GOT1
LMX1B	ppi	MEIS1
KCNJ15	ppi	KCNJ5
L3MBTL3	ppi	TOP2A
CRK	ppi	FLNA
CLEC10A	ppi	GIMAP1
PRKAG3	ppi	RAF1
IQGAP1	ppi	MAPK14
FLT1	ppi	PTPRJ
PSMB5	ppi	UBE2C
SF3A1	ppi	WBP4
MAPK6	ppi	NCOA3
LMX1B	ppi	PAX2
BCL11A	ppi	SIRT1
ABCB5	ppi	CD44
GADD45A	ppi	MPP1
SKAP1	ppi	SPAG6
RB1CC1	ppi	ULK1
ABCC5	ppi	GATA3
ABL2	ppi	MED28
FUS	ppi	NUDT21
ERBB2	ppi	FGFR1
PLCG1	ppi	TNK1
ARVCF	ppi	IL4
COPS5	ppi	NR4A3
EIF2B5	ppi	STX11
BCL6	ppi	BTK
HDAC3	ppi	VHL
SMURF1	ppi	TRAF6
POT1	ppi	RPSA
PLK1	ppi	VCP
HRAS	ppi	LGALS1
MYB	ppi	NCOR1
PLEKHO1	ppi	TRAF6
CAMK4	ppi	REST
CYP3A5	ppi	ETV5
CD81	ppi	MRPS18B
POU6F2	ppi	TSC1
ATP5PD	ppi	SDHA
ALG8	ppi	E2F6
ATP6V1C1	ppi	DGUOK
RGS2	ppi	XRCC6
ATXN1	ppi	PIM2
CBL	ppi	SIK1
MTA1	ppi	PRKCZ
RET	ppi	TFAP2C
IKBKE	ppi	SPI1
GNAQ	ppi	PSD
RPS6KA1	ppi	SPI1
H2AC8	ppi	H3-4
ARL6	ppi	BBS7
MAGEA1	ppi	MDM4
HLA-DRB1	ppi	HSPA1B
DGCR8	ppi	KHSRP
CAMK1	ppi	CAMKK2
MECOM	ppi	SMC3
NPC2	ppi	TTR
EPHA4	ppi	UMPS
FOXF1	ppi	GLI1
BIRC2	ppi	CCNE1
DCTN1	ppi	KIF2C
DERL1	ppi	SLC10A6
TRAPPC1	ppi	TRAPPC8
NCL	ppi	ROCK1
PTPN6	ppi	SPAG6
BAIAP2L1	ppi	SHANK2
JUP	ppi	PTPRF
PDS5A	ppi	VIPR2
PTPRG	ppi	SPAG6
ALOXE3	ppi	HOOK1
CD28	ppi	TNS1
EWSR1	ppi	PLEC
AXL	ppi	ELMO1
MAD2L1	ppi	SLC25A11
CCNY	ppi	CUL1
AP3B1	ppi	FGF8
CD8B	ppi	CREM
CDCA2	ppi	PPP1CC
PBX1	ppi	PIN1
ASF1A	ppi	HTATIP2
CLTC	ppi	IKBKE
TAX1BP1	ppi	TCEA2
BIRC2	ppi	RAC1
HSPA2	ppi	PPP1CC
CSE1L	ppi	DARS1
CSNK1D	ppi	NCOA3
HDAC5	ppi	YWHAE
AGRN	ppi	STAT1
ABCA1	ppi	ABCA12
CCT6B	ppi	TTLL9
CCT7	ppi	HDAC3
SNRPD2	ppi	SNRPG
NOP56	ppi	RPS2
PSEN1	ppi	PSMA5
CLTC	ppi	TNRC6A
CTNND2	ppi	MAP3K7
EHMT2	ppi	HDAC2
RFC4	ppi	RPL35
IL16	ppi	PRR13
KPNA5	ppi	PTPRZ1
CDK12	ppi	RPS14
JAG1	ppi	PRDM14
AMFR	ppi	DGAT2
EGLN3	ppi	SERTAD1
DUSP4	ppi	MAPK14
NFKB1	ppi	PTPN6
CCL21	ppi	CCL5
ANGPTL4	ppi	CEBPD
MEF2C	ppi	WDR74
PPM1B	ppi	VCP
CTRL	ppi	PSME2
KPNA5	ppi	RHOA
FUS	ppi	HNRNPL
FBLN1	ppi	PPARA
HDAC2	ppi	ZBTB16
ARHGDIA	ppi	RHOA
ATM	ppi	PPP2R5C
ARFGEF2	ppi	ICAM1
BAK1	ppi	DBN1
FGF2	ppi	FGFR2
CBX1	ppi	CDYL
MAP2K1	ppi	MAPK14
GNAL	ppi	MAGED2
NFKB1	ppi	SERPINA3
KCNJ10	ppi	MAGI1
CDK1	ppi	CDK17
AOC3	ppi	MANEA
AURKA	ppi	CDC20
FANCA	ppi	HSP90B1
HDAC6	ppi	SRSF3
EHMT1	ppi	JARID2
FOXA1	ppi	MECOM
MTOR	ppi	SIRT1
ANXA6	ppi	S100A1
ASCC1	ppi	IGKC
TIMP2	ppi	UBQLN2
MAPK9	ppi	RACK1
ESM1	ppi	PRKAB2
FKBPL	ppi	HSPA2
PDGFA	ppi	PDGFB
STK17B	ppi	TPM2
EGR2	ppi	HCFC1
FCRL5	ppi	TGM1
MAP2K1	ppi	PAK1
ANXA7	ppi	PAX8
CDC6	ppi	PON2
NR4A1	ppi	PPBP
MX1	ppi	PSD3
CHEK1	ppi	RAD23A
PON2	ppi	SULF2
EIF2A	ppi	FGB
FIP1L1	ppi	LIG4
ATP6V0A2	ppi	SLC34A2
TIAM2	ppi	UFD1
HSP90B1	ppi	ITPR3
DLG3	ppi	NLGN1
ADORA1	ppi	ADORA2A
GAS6	ppi	NTNG1
CLK4	ppi	KRTAP10-8
DHODH	ppi	NDUFS8
CTBP2	ppi	SIX3
BARD1	ppi	NFKBIA
FLT1	ppi	PTK2
RPL10	ppi	RPS19
HNRNPA1	ppi	PPIA
PRKN	ppi	SQSTM1
ATM	ppi	ATRIP
TUBA1C	ppi	TUBB3
ATF5	ppi	GABBR1
CUL4A	ppi	SLBP
BMF	ppi	MAPK8
HSPB1	ppi	RIF1
PMP22	ppi	TSPAN12
ACTR2	ppi	ARPC2
AGR2	ppi	HMG20A
BLK	ppi	EFS
CD300E	ppi	CTXN3
ACTC1	ppi	DBN1
CTC1	ppi	GMNN
AIFM1	ppi	NR2F2
LAMTOR5	ppi	MT2A
ACTN4	ppi	ADORA2A
RAG1	ppi	RBX1
FTL	ppi	HTT
CD3E	ppi	CTNND2
GNA11	ppi	HTR2B
EZH2	ppi	TRIM28
BSG	ppi	PDS5A
C8A	ppi	C9
MAPK1	ppi	MYLK
PLEKHG5	ppi	YWHAE
HNRNPU	ppi	RPS26
NSD1	ppi	PABPC1
ADRA2A	ppi	MAST4
TAF1C	ppi	TBP
CENPM	ppi	CENPU
MAPRE1	ppi	STIM1
KRT17	ppi	MAPK8IP1
FOSL2	ppi	SRF
JMJD6	ppi	STAC3
NR0B2	ppi	RXRG
ITGB3BP	ppi	RXRA
EIF3A	ppi	LARP4B
EPHA7	ppi	PC
CREB1	ppi	PMAIP1
GLE1	ppi	IER2
AIRE	ppi	HSPA5
CDH2	ppi	MRPL49
IGF1R	ppi	VPS45
PQBP1	ppi	PRPF4
BCR	ppi	SOS1
MAP3K5	ppi	SFN
LRP1	ppi	TUBB2B
DAPK1	ppi	EML4
PTPRJ	ppi	SDCBP
ILF2	ppi	RPL4
TXN	ppi	WDR1
PRKAA1	ppi	PRPS1
SOX2	ppi	TBX2
KPNA1	ppi	TXN
KCNH1	ppi	SDCBP
FOXA2	ppi	SPATS2L
AVEN	ppi	HNRNPU
ARNTL	ppi	NPAS2
CDC20	ppi	CDT1
CTNNA1	ppi	PROC
DSG1	ppi	PLK1
CRBN	ppi	PSMB4
IMPDH1	ppi	MTMR8
TAF9	ppi	TBCA
CBX1	ppi	WDR76
MED15	ppi	NCOA6
CCT2	ppi	TUBA1C
APOH	ppi	CDC42
C8B	ppi	CLU
CDKN2A	ppi	MCM2
CDK5	ppi	PPP2R1B
AGR2	ppi	STK16
MYD88	ppi	TUBB
HAVCR2	ppi	PIK3R3
GLP1R	ppi	PAM
MFN2	ppi	REEP5
AXIN1	ppi	DVL3
KPNA3	ppi	RELA
EFHC1	ppi	PAX6
ACVR1B	ppi	MDM4
PLXNA3	ppi	SMC6
ELAVL1	ppi	NUAK2
RNF31	ppi	SOCS3
RPL27	ppi	RPL31
RGS7	ppi	TRIM28
IL2RB	ppi	SOCS1
KRT17	ppi	RB1
KLF13	ppi	PRPF4B
ATP5F1D	ppi	RTN4IP1
ITIH2	ppi	TNFAIP6
DDX5	ppi	DHX15
CDC42	ppi	MCM3AP
PMEL	ppi	RPTOR
FUS	ppi	SRSF9
C4B	ppi	PITX3
BCL6	ppi	NFKBIE
CASP7	ppi	PAK2
FABP1	ppi	PPARA
IKBKB	ppi	TBK1
COQ8A	ppi	DOK2
GNAI2	ppi	NUCB1
IRS4	ppi	MTNR1A
CDK5	ppi	CSRP1
BTBD9	ppi	RAD23B
CSNK1D	ppi	PER1
MCM6	ppi	UBE3A
IL1B	ppi	IL1R1
MAP2K5	ppi	PRKCZ
ARAF	ppi	RBM12
IL13	ppi	TBX21
DYRK1B	ppi	ZMYM3
PPT1	ppi	RIF1
ANKFY1	ppi	CUL3
FOXM1	ppi	PXDC1
BCAS2	ppi	LMO1
KPNA1	ppi	MKNK2
DPP9	ppi	LRRC4
NOM1	ppi	RPS14
KCNC1	ppi	KCNC2
MDM2	ppi	RPS3
CREB5	ppi	TSPAN4
CCDC88B	ppi	CCHCR1
CTTN	ppi	FLNB
PCNA	ppi	PGAM1
CCND3	ppi	MAPK6
CTSH	ppi	NONO
BAG3	ppi	TET3
BMI1	ppi	NUMA1
HNRNPK	ppi	TH
MRPS7	ppi	SNRNP70
LASP1	ppi	PRKCZ
GDI1	ppi	TK1
MAD1L1	ppi	TPR
KDM5B	ppi	ZNF217
FGF2	ppi	PKP2
MAST1	ppi	PSEN2
NLRP12	ppi	STIP1
ALOX5	ppi	ALOX5AP
CDH5	ppi	MICU1
BASP1	ppi	BMPR1A
LAMTOR5	ppi	RIF1
MAP2K3	ppi	PTEN
IRF1	ppi	TBP
MAP3K7	ppi	RBX1
PLCL2	ppi	PPP1CC
RASAL2	ppi	YWHAG
ARID1A	ppi	SMARCD1
HNRNPD	ppi	HSPA6
PNPT1	ppi	PTBP1
CTNND2	ppi	HGS
PLEC	ppi	TFAP2A
JAG1	ppi	KRT17
TFPI	ppi	THBS1
ATF2	ppi	PRKCB
PRKG1	ppi	WDR77
PAK6	ppi	TRIM24
ABCG2	ppi	DBN1
AGO2	ppi	RPS5
GIT1	ppi	PAK2
MED1	ppi	TSC22D3
MAPK3	ppi	TOP2B
CDC42	ppi	HERC2
SMARCA4	ppi	SMARCB1
EFEMP2	ppi	RERE
ICAM3	ppi	TSPO
HSP90AA1	ppi	XRCC1
SMARCB1	ppi	STAT1
CTNND2	ppi	PPARD
ITGA4	ppi	PTK2
EBF1	ppi	TBC1D1
HTATIP2	ppi	SLC10A6
RPS6KA5	ppi	SPAG6
ATM	ppi	SMC3
MYCN	ppi	NTRK1
JAK2	ppi	LYN
BMPR1B	ppi	SMAD2
MAP2K7	ppi	MAP3K10
EPHA3	ppi	LZTS1
HOXA1	ppi	LCE2B
DNM1L	ppi	MYH11
CRP	ppi	SNRNP70
AURKB	ppi	TP53BP1
PSMA6	ppi	PSMB7
HNRNPA2B1	ppi	SRP72
MAP2K2	ppi	MOS
PLK1	ppi	PTPN14
GNAQ	ppi	SLC9A3R1
ANKRD11	ppi	HDAC3
PPIA	ppi	SOAT1
MAP2K6	ppi	MAP3K7
SNRNP70	ppi	STRBP
EIF3H	ppi	PSMD12
CYP21A2	ppi	HOXA1
CYBRD1	ppi	FLNB
RAPGEF2	ppi	WWOX
PLSCR1	ppi	REEP5
ITGA1	ppi	LAMA1
MED28	ppi	NEK4
CUL1	ppi	RPS27A
EWSR1	ppi	HAX1
CD2	ppi	FYN
IRF7	ppi	TRMT2A
BAG1	ppi	DNAJB1
PRKCD	ppi	RPS3
DSTN	ppi	PPP1CB
NR2F2	ppi	NR2F6
IL5RA	ppi	PKP3
HRAS	ppi	TRAF6
MEF2D	ppi	MIRLET7B
ADNP	ppi	CDC27
HNRNPA3	ppi	HNRNPD
L1CAM	ppi	PEA15
CCR4	ppi	FOSL2
DDB1	ppi	ERCC6
ANKRD1	ppi	APPL1
RBL2	ppi	SIRT1
RELA	ppi	SNRNP70
CSNK1D	ppi	LRRK2
GRB10	ppi	INSR
GABPA	ppi	STOML2
MAGI2	ppi	PKP3
KPNA5	ppi	RPS6KA5
EIF4ENIF1	ppi	GTF2B
MCPH1	ppi	PPA1
KDM1A	ppi	RCOR1
HNRNPU	ppi	WDR36
PRDX2	ppi	TOR1AIP1
F10	ppi	F5
ARHGDIB	ppi	RAC1
FTL	ppi	MTNR1B
BMI1	ppi	USP7
LITAF	ppi	NEDD4L
HEY1	ppi	MYOD1
ACTB	ppi	SMAD9
ASPM	ppi	SKAP1
HAT1	ppi	VTN
KIF21B	ppi	MIRLET7B
CSK	ppi	FRK
BDKRB1	ppi	DNAJB1
HGS	ppi	TLR4
URM1	ppi	VCL
PAX5	ppi	SELPLG
GIT1	ppi	PAK1
C1QA	ppi	DCN
ATF5	ppi	CEBPD
GSK3B	ppi	MAP3K1
RARB	ppi	RXRB
BRD3	ppi	KNL1
PSMA6	ppi	SEM1
MRPS5	ppi	RPL18
ADRA2A	ppi	TBCK
GH1	ppi	NR1I2
FTH1	ppi	SDCBP
STX6	ppi	VAMP8
FGB	ppi	FTO
DAXX	ppi	RPL13
DES	ppi	LONRF3
ADNP	ppi	RPL31
COPS5	ppi	TXN
PKIA	ppi	XPO1
CEP131	ppi	LZTS2
CASP1	ppi	GAB1
HCLS1	ppi	MAP4K1
EFEMP1	ppi	UBQLN2
ATF3	ppi	PDX1
RPL10	ppi	RPL27
AGRP	ppi	NOTCH2
AIMP2	ppi	SDCCAG8
CNIH3	ppi	ERGIC3
SEPTIN7	ppi	VTN
HSPA5	ppi	RELA
BTG2	ppi	SRA1
CUX1	ppi	GOLGA5
PINK1	ppi	TGM2
E2F6	ppi	GP1BB
SLC3A2	ppi	SLC7A8
PSMC5	ppi	TNNI3
HMG20A	ppi	TCHP
FAF2	ppi	UBQLN2
MKRN3	ppi	MRPS6
PLS1	ppi	PLS3
MKS1	ppi	RCCD1
PPA1	ppi	SUMO4
SLC6A3	ppi	TUBB1
BARD1	ppi	OLA1
GATA3	ppi	NRBP1
PMM2	ppi	TAGLN3
MSH6	ppi	PRKDC
MAPT	ppi	TUBA4A
CDK5	ppi	XRCC4
NLRC4	ppi	XK
CHEK1	ppi	DDR1
IRF1	ppi	SEC63
PSMD3	ppi	SEM1
ALCAM	ppi	RELA
ASCC1	ppi	RACGAP1
RELA	ppi	TAP2
GIT1	ppi	PSMC5
COLEC12	ppi	LPAR1
NLRC4	ppi	PSMC5
ATP6V0D1	ppi	BMPR1A
ALDOA	ppi	HSD17B10
CDC6	ppi	CDK1
C1QB	ppi	IL32
GPX1	ppi	TFAP2C
KCNT2	ppi	TNFRSF10A
HRNR	ppi	VDAC1
H2BC8	ppi	HDGF
KPNA2	ppi	PTMA
ACHE	ppi	SMAD4
H2AX	ppi	RPS3
CLTC	ppi	CUL3
CYP2B6	ppi	HMGB3
COP1	ppi	GATA3
CDKN2D	ppi	FHL3
IFITM3	ppi	PLP1
RPL17	ppi	RPS5
EPHX1	ppi	MFSD8
DOK5	ppi	PKP3
DAPK1	ppi	SCYL1
FBXO45	ppi	TP73
FGR	ppi	RPS6KB1
PARK7	ppi	RACK1
RNF123	ppi	ZNF277
DYRK1B	ppi	HNF1A
NDUFA13	ppi	OLFM4
CCNA2	ppi	FANCC
LYN	ppi	MME
CUL1	ppi	FBXO44
KPNB1	ppi	RUNX1T1
CCT3	ppi	HSPA8
CTNND2	ppi	NOS2
CD2AP	ppi	DACH2
IRF4	ppi	PROX1
ECT2	ppi	VDAC2
EWSR1	ppi	TRIM5
CYBRD1	ppi	TPM1
LRRK2	ppi	MRPL19
H3-4	ppi	HDAC8
BCR	ppi	SETDB1
JUNB	ppi	MAP2
TPR	ppi	YWHAQ
FGFR1	ppi	IFNGR1
DNMT3A	ppi	IL2
KIF18A	ppi	TTC3
CYP1A1	ppi	EIF2AK2
DMD	ppi	POLR2F
EHHADH	ppi	LTBR
DDX58	ppi	RELA
PXN	ppi	YES1
JAK1	ppi	JAKMIP1
PROX1	ppi	RORA
AMER1	ppi	APC
MAP3K14	ppi	MAP3K7
AMMECR1	ppi	AXIN1
EFEMP2	ppi	HHIPL1
ATF5	ppi	TRIB3
PSME1	ppi	PSME2
COL6A1	ppi	PDGFA
PSMA6	ppi	STK17A
ILK	ppi	RAF1
PPARGC1A	ppi	PSME1
CHFR	ppi	MAD2L1
PKP3	ppi	RPS6KA5
BMI1	ppi	SMARCA4
RPS10	ppi	RPS15A
NFKB1	ppi	NOTCH1
FYN	ppi	PRKCI
HTT	ppi	VIM
NCSTN	ppi	RPP38
MS4A1	ppi	SLC10A6
ACAP1	ppi	SLC2A4
RPS27A	ppi	SMURF1
COPA	ppi	MATR3
DTX2	ppi	HDC
PRKAR1A	ppi	WDCP
CCL21	ppi	CCR10
PKP3	ppi	SORBS1
MLH1	ppi	TFAP2D
PDLIM7	ppi	ZBTB7A
CASP4	ppi	IL18
MDM2	ppi	RUNX3
KRT17	ppi	RAP1GAP
ADRA2A	ppi	CDK15
FAS	ppi	UGDH
PHF6	ppi	RPL15
MEGF10	ppi	SNRNP200
NFKB1	ppi	TAL1
EEF1A1	ppi	RANBP9
KLF5	ppi	PRKCA
PRKACB	ppi	SETDB1
FAM168A	ppi	SF1
SPAG6	ppi	TXN
ARRB2	ppi	PTGDS
ITGA5	ppi	NRP1
DYRK1A	ppi	SF3B1
SORBS1	ppi	SPAG6
ARRB1	ppi	MAPK10
GABPA	ppi	SF3A3
FCGR1A	ppi	ITIH2
ARID1B	ppi	SMARCA4
IKBKB	ppi	USP18
CAST	ppi	FYN
MDM2	ppi	TNNI3K
PTK2	ppi	SH3GL1
S100A10	ppi	USP2
HDAC2	ppi	TNFSF10
CCNH	ppi	EIF2AK3
ELAVL1	ppi	RGS2
MAP3K3	ppi	RIPK1
FBP1	ppi	PTPRJ
MLF1	ppi	RIPK1
RAB21	ppi	SDHA
HLA-DPB1	ppi	IDE
MAP3K5	ppi	TRAF6
IFNB1	ppi	POLR2F
ISG15	ppi	PRDX6
PDLIM7	ppi	SYT11
CDC20	ppi	TRIP13
HES1	ppi	NR4A1
H3C2	ppi	SIN3A
HNRNPU	ppi	ITGB4
GP1BA	ppi	YWHAZ
DEFA5	ppi	SULF2
ARFGEF1	ppi	ARFGEF2
CCL2	ppi	MMP1
DNAL1	ppi	RHOA
BCAR3	ppi	RPRD1A
PSMA6	ppi	PSMB1
MLH1	ppi	PIP4K2B
COL4A1	ppi	MMP9
JAK1	ppi	PLAUR
KDM1A	ppi	PHF21A
C1QBP	ppi	LLGL2
CXCL8	ppi	H3-4
ASPM	ppi	LZTS2
KDM6A	ppi	SMAD9
MTMR3	ppi	MTMR4
NDEL1	ppi	ZNF432
BMPR1A	ppi	IL1R1
NCOA2	ppi	SLA
IL2RB	ppi	IL2RG
HAX1	ppi	STX1A
MTCL1	ppi	PPP2R2C
LMO2	ppi	TCF3
EXOSC2	ppi	PRRC2A
ACTB	ppi	MTNR1A
CSK	ppi	PDPK1
BRCA2	ppi	PALB2
KRAS	ppi	RASSF5
BCL2	ppi	HSPA1B
PTEN	ppi	ROCK1
NR2F6	ppi	RXRG
EIF2B5	ppi	GSK3B
CYP21A2	ppi	RPL35
CCL19	ppi	NFKB1
KMT2D	ppi	MATR3
PPARA	ppi	PRKCA
GTSE1	ppi	TNK2
DYRK2	ppi	SMAD7
MAPK14	ppi	SLC9A1
TLR3	ppi	UNC93B1
PHB	ppi	YIPF3
KIF5A	ppi	TK1
CREB1	ppi	HIPK3
IFNB1	ppi	IRF3
MAP2K6	ppi	MAPK11
RAI1	ppi	RPS6KA5
CBS	ppi	PRKG1
TRIM2	ppi	TRIM8
CRBN	ppi	KDM1A
FGF2	ppi	TEC
CDK17	ppi	EPHA2
FLNA	ppi	GNAS
CSRP3	ppi	ITK
RAD52	ppi	WRN
CCT5	ppi	PRPF4
ERCC3	ppi	LZTS2
DLG4	ppi	SPRR2A
CLU	ppi	SEMG1
NUP214	ppi	RPL19
FCGR3A	ppi	GK
FGA	ppi	FGG
CTH	ppi	GAPDHS
IGBP1	ppi	MUC16
GLI1	ppi	SMAD4
