head	relation	tail
Everolimus	indication	breast carcinoma
Everolimus	indication	breast neoplasm
Docetaxel	indication	breast carcinoma
Docetaxel	indication	breast neoplasm
Betahistine	indication	Meniere disease
Betahistine	indication	endolymphatic hydrops
Nicotinyl alcohol	indication	Meniere disease
Nicotinyl alcohol	indication	endolymphatic hydrops
Oxybutynin	indication	overactive bladder (disease)
Fesoterodine	indication	overactive bladder (disease)
Solifenacin	indication	overactive bladder (disease)
Mirabegron	indication	overactive bladder (disease)
Imidafenacin	indication	overactive bladder (disease)
Darifenacin	indication	overactive bladder (disease)
Tolterodine	indication	overactive bladder (disease)
Vibegron	indication	overactive bladder (disease)
Oxybutynin	indication	obsolete neurogenic bladder (disease)
Oxybutynin	indication	cauda equina syndrome
Butacaine	indication	cauda equina syndrome
Triamcinolone	indication	necrobiosis lipoidica
Eculizumab	indication	paroxysmal nocturnal hemoglobinuria
Ravulizumab	indication	paroxysmal nocturnal hemoglobinuria
Maxacalcitol	indication	pustular psoriasis
Zinc acetate	indication	injury
Pramocaine	indication	injury
Zinc oxide	indication	injury
Ferric oxide	indication	injury
Galsulfase	indication	mucopolysaccharidosis
Praziquantel	indication	opisthorchiasis
Praziquantel	indication	schistosomiasis
Praziquantel	indication	enterobiasis
Praziquantel	indication	trichinosis
Oxamniquine	indication	schistosomiasis
Oxamniquine	indication	enterobiasis
Oxamniquine	indication	trichinosis
Stibophen	indication	schistosomiasis
Stibophen	indication	trichinosis
Dinoprost	indication	gestational trophoblastic neoplasm
Dinoprostone	indication	gestational trophoblastic neoplasm
Itopride	indication	gastritis
Albendazole	indication	cystic echinococcosis
Albendazole	indication	cysticercosis
Albendazole	indication	echinococcus granulosus infectious disease
Brexanolone	indication	postpartum depression
Brexanolone	indication	neurotic disorder
Sodium oxybate	indication	narcolepsy without cataplexy
Viloxazine	indication	narcolepsy
Viloxazine	indication	narcolepsy-cataplexy syndrome
Viloxazine	indication	narcolepsy without cataplexy
Siltuximab	indication	Castleman disease
Siltuximab	indication	Kimura disease
Tocilizumab	indication	Castleman disease
Tocilizumab	indication	Kimura disease
Moxisylyte	indication	Raynaud disease
Isoxsuprine	indication	Raynaud disease
Nicotine	indication	nicotine dependence
Bupropion	indication	nicotine dependence
Chloroquine	indication	Plasmodium malariae malaria
Hydroxychloroquine	indication	Plasmodium malariae malaria
Lodoxamide	indication	vernal conjunctivitis
Lodoxamide	indication	papillary conjunctivitis
Lodoxamide	indication	atopic conjunctivitis
Lodoxamide	indication	vernal keratoconjunctivitis
Cromoglicic acid	indication	vernal keratoconjunctivitis
Pancrelipase	indication	exocrine pancreatic insufficiency
Acemetacin	indication	rheumatologic disorder
Acemetacin	indication	fibromyalgia
Sirolimus	indication	lymphangioleiomyomatosis
Indomethacin	indication	frozen shoulder
Indomethacin	indication	patent ductus arteriosus
Somatotropin	indication	Turner syndrome
Somatotropin	indication	monosomy X
Somatotropin	indication	gonadal dysgenesis
Propranolol	indication	hemangioma
Propranolol	indication	cavernous hemangioma
Propranolol	indication	hereditary neurocutaneous angioma
Propranolol	indication	cavernous hemangiomas of face-supraumbilical midline raphe syndrome
Propranolol	indication	Kasabach-Merritt syndrome
Propranolol	indication	pulmonary venoocclusive disease
Propranolol	indication	primary intraosseous venous malformation
Propranolol	indication	tufted angioma (disease)
Propranolol	indication	laryngotracheal angioma
Propranolol	indication	congenital hemangioma
Propranolol	indication	epithelioid hemangioendothelioma
Propranolol	indication	spindle cell hemangioma
Propranolol	indication	kaposiform hemangioendothelioma
Propranolol	indication	glomus tumor
Propranolol	indication	composite hemangioendothelioma
Propranolol	indication	retiform hemangioendothelioma
Propranolol	indication	primary intralymphatic angioendothelioma
Propranolol	indication	verrucous hemangioma
Propranolol	indication	retinal capillary malformation
Propranolol	indication	lymphangioma
Propranolol	indication	placental hemangioma
Buprenorphine	indication	opiate dependence
Buprenorphine	indication	substance abuse/dependence
Buprenorphine	indication	morphine dependence
Methadyl acetate	indication	opiate dependence
Methadyl acetate	indication	substance abuse/dependence
Naloxone	indication	opiate dependence
Naloxone	indication	substance abuse/dependence
Naloxone	indication	morphine dependence
Levacetylmethadol	indication	opiate dependence
Levacetylmethadol	indication	substance abuse/dependence
Levomethadone	indication	opiate dependence
Levomethadone	indication	substance abuse/dependence
Levomethadone	indication	morphine dependence
Drostanolone propionate	indication	breast cancer
Drostanolone propionate	indication	hereditary breast carcinoma
Drostanolone propionate	indication	breast neoplasm
Drostanolone propionate	indication	hereditary breast ovarian cancer syndrome
Drostanolone propionate	indication	squamous cell carcinoma of the corpus uteri
Drostanolone propionate	indication	undifferentiated carcinoma of the corpus uteri
Bevacizumab	indication	breast cancer
Bevacizumab	indication	hereditary breast carcinoma
Bevacizumab	indication	breast neoplasm
Bevacizumab	indication	hereditary breast ovarian cancer syndrome
Bevacizumab	indication	squamous cell carcinoma of the corpus uteri
Bevacizumab	indication	undifferentiated carcinoma of the corpus uteri
Spironolactone	indication	hyperaldosteronism
Spironolactone	indication	primary aldosteronism
Spironolactone	indication	Bartter disease
Spironolactone	indication	Waterhouse-Friderichsen syndrome
Metronidazole	indication	intracranial abscess
Idursulfase	indication	mucopolysaccharidosis
Desmopressin	indication	nocturnal enuresis
Prednisolone	indication	allergic bronchopulmonary aspergillosis
Cyclophosphamide	indication	retinoblastoma
Cyclophosphamide	indication	retinal neuroblastoma
Ergocalciferol	indication	hereditary hypophosphatemic rickets
Burosumab	indication	hereditary hypophosphatemic rickets
Formaldehyde	indication	influenza
Formaldehyde	indication	influenza, severe, susceptibility to
Moroxydine	indication	influenza
Moroxydine	indication	influenza, severe, susceptibility to
Peramivir	indication	influenza
Peramivir	indication	influenza, severe, susceptibility to
Favipiravir	indication	influenza
Favipiravir	indication	influenza, severe, susceptibility to
Laninamivir octanoate	indication	influenza
Laninamivir octanoate	indication	influenza, severe, susceptibility to
Baloxavir marboxil	indication	influenza
Baloxavir marboxil	indication	influenza, severe, susceptibility to
Oseltamivir	indication	influenza
Zanamivir	indication	influenza
Zanamivir	indication	influenza, severe, susceptibility to
Umifenovir	indication	influenza
Umifenovir	indication	influenza, severe, susceptibility to
Stiripentol	indication	Dravet syndrome
Stiripentol	indication	developmental and epileptic encephalopathy
Cannabidiol	indication	Dravet syndrome
Cannabidiol	indication	developmental and epileptic encephalopathy
Cannabidiol	indication	early myoclonic encephalopathy
Eltrombopag	indication	autoimmune thrombocytopenic
Captodiame	indication	anxiety disorder
Captodiame	indication	phobic disorder
Minoxidil	indication	alopecia
Filgrastim	indication	constitutional neutropenia
Filgrastim	indication	severe congenital neutropenia
Metronidazole	indication	amoebiasis due to Entamoeba histolytica
Tinidazole	indication	amoebiasis due to Entamoeba histolytica
Metronidazole	indication	trichomoniasis
Tenonitrozole	indication	trichomoniasis
Secnidazole	indication	trichomoniasis
Tinidazole	indication	trichomoniasis
Hachimycin	indication	trichomoniasis
Lutetium Lu 177 dotatate	indication	neuroendocrine neoplasm
Lutetium Lu 177 dotatate	indication	neuroendocrine carcinoma
Alglucosidase alfa	indication	glycogen storage disease
Lenvatinib	indication	thyroid gland carcinoma
Lenvatinib	indication	thyroid cancer, nonmedullary
Lenvatinib	indication	papillary adenocarcinoma
Lenvatinib	indication	papillary renal cell carcinoma
Uridine triacetate	indication	orotic aciduria
Trioxsalen	indication	vitiligo
Methoxsalen	indication	vitiligo
Betamethasone	indication	scalp dermatosis
Clobetasol propionate	indication	scalp dermatosis
Hexamidine	indication	Acanthamoeba keratitis
Bosutinib	indication	blast phase chronic myelogenous leukemia, BCR-ABL1 positive
Dasatinib	indication	blast phase chronic myelogenous leukemia, BCR-ABL1 positive
Amikacin	indication	osteomyelitis (disease)
Amikacin	indication	bacterial meningitis caused by gram-negative bacteria
Carbetocin	indication	Prader-Willi syndrome
Carbetocin	indication	Noonan syndrome
Somatotropin	indication	Prader-Willi syndrome
Somatotropin	indication	Noonan syndrome
Ribavirin	indication	respiratory syncytial virus infectious disease
Palivizumab	indication	respiratory syncytial virus infectious disease
Diazoxide	indication	hyperinsulinism (disease)
Diazoxide	indication	Zollinger-Ellison syndrome
Sulbentine	indication	dermatomycosis
Sulbentine	indication	dermatophytosis
Sulbentine	indication	cutaneous mycosis
Sulbentine	indication	obsolete pityriasis
Ticarcillin	indication	salpingitis
Ticarcillin	indication	pelvic inflammatory disease
Ticarcillin	indication	oophoritis
Ticarcillin	indication	pleural empyema (disease)
Clindamycin	indication	pleural empyema (disease)
Ranibizumab	indication	retinopathy of prematurity
Ranibizumab	indication	exudative vitreoretinopathy
Urapidil	indication	malignant hypertension
Panitumumab	indication	metastatic malignant neoplasm in the colon
Bevacizumab	indication	metastatic malignant neoplasm in the colon
Deferiprone	indication	hemosiderosis
Adalimumab	indication	hidradenitis suppurativa
Adalimumab	indication	hidradenitis
Adalimumab	indication	dyshidrosis
Adalimumab	indication	non-infectious uveitis
Paclitaxel	indication	fallopian tube carcinoma
Azacitidine	indication	myelomonocytic leukemia
Mebendazole	indication	trichuriasis
Thiabendazole	indication	trichuriasis
Deferiprone	indication	hereditary persistence of fetal hemoglobin
Deferiprone	indication	beta-thalassemia HBB/LCRB
Deferiprone	indication	beta thalassemia
Deferiprone	indication	dominant beta-thalassemia
Deferiprone	indication	beta-thalassemia intermedia
Deferiprone	indication	beta-thalassemia and related diseases
Deferiprone	indication	hemoglobinopathy
Deferasirox	indication	hereditary persistence of fetal hemoglobin
Deferasirox	indication	beta-thalassemia HBB/LCRB
Deferasirox	indication	beta thalassemia
Deferasirox	indication	dominant beta-thalassemia
Deferasirox	indication	beta-thalassemia and related diseases
Luspatercept	indication	hereditary persistence of fetal hemoglobin
Luspatercept	indication	beta-thalassemia HBB/LCRB
Luspatercept	indication	beta thalassemia
Luspatercept	indication	dominant beta-thalassemia
Luspatercept	indication	beta-thalassemia intermedia
Luspatercept	indication	beta-thalassemia and related diseases
Luspatercept	indication	hemoglobinopathy
Acenocoumarol	indication	thrombophilia
Cemiplimab	indication	squamous cell carcinoma
Temoporfin	indication	squamous cell carcinoma
Bleomycin	indication	squamous cell carcinoma
Carbamazepine	indication	glossopharyngeal neuralgia
Carbamazepine	indication	glossopharyngeal motor neuropathy
Carbamazepine	indication	trigeminal neuralgia
Moroctocog alfa	indication	hemophilia
Moroctocog alfa	indication	symptomatic form of hemophilia in female carriers
Desmopressin	indication	symptomatic form of hemophilia in female carriers
Emicizumab	indication	hemophilia
Emicizumab	indication	symptomatic form of hemophilia in female carriers
Antihemophilic factor, human recombinant	indication	hemophilia
Antihemophilic factor, human recombinant	indication	symptomatic form of hemophilia in female carriers
Lonoctocog alfa	indication	hemophilia
Lonoctocog alfa	indication	symptomatic form of hemophilia in female carriers
Turoctocog alfa pegol	indication	hemophilia
Turoctocog alfa pegol	indication	symptomatic form of hemophilia in female carriers
Efmoroctocog alfa	indication	hemophilia
Efmoroctocog alfa	indication	symptomatic form of hemophilia in female carriers
Simoctocog alfa	indication	hemophilia
Simoctocog alfa	indication	symptomatic form of hemophilia in female carriers
Turoctocog alfa	indication	hemophilia
Turoctocog alfa	indication	symptomatic form of hemophilia in female carriers
Coagulation factor VIIa Recombinant Human	indication	hemophilia
Coagulation factor VIIa Recombinant Human	indication	symptomatic form of hemophilia in female carriers
Eribulin	indication	liposarcoma
Trabectedin	indication	liposarcoma
Dibotermin alfa	indication	intervertebral disc degenerative disorder
Dibotermin alfa	indication	tibia fracture
Tolnaftate	indication	tinea barbae
Tolnaftate	indication	dermatophytosis of scalp or beard
Griseofulvin	indication	tinea barbae
Griseofulvin	indication	dermatophytosis of scalp or beard
Monoxerutin	indication	venous insufficiency (disease)
Nifurtimox	indication	Chagas disease
Benznidazole	indication	Chagas disease
Coagulation Factor IX (Recombinant)	indication	hemophilia
Coagulation Factor IX Human	indication	hemophilia
Coagulation Factor IX Human	indication	symptomatic form of hemophilia in female carriers
Albutrepenonacog alfa	indication	hemophilia
Albutrepenonacog alfa	indication	symptomatic form of hemophilia in female carriers
Eftrenonacog alfa	indication	hemophilia
Eftrenonacog alfa	indication	symptomatic form of hemophilia in female carriers
Naproxen	indication	fibromyalgia
Naproxen	indication	myositis
Eculizumab	indication	neuromyelitis optica
Bevacizumab	indication	glioblastoma (disease)
Bevacizumab	indication	glioma susceptibility
Bevacizumab	indication	cervical carcinoma
Bevacizumab	indication	cervical cancer
Bevacizumab	indication	cervical adenocarcinoma
Bevacizumab	indication	fallopian tube cancer
Bevacizumab	indication	fallopian tube carcinoma
Laronidase	indication	mucopolysaccharidosis
Laronidase	indication	Hurler syndrome
Laronidase	indication	Hurler-Scheie syndrome
Laronidase	indication	Scheie syndrome
Finafloxacin	indication	otitis externa
